LTER.site,Locale,Species.code,Year,Abundance
CedarCreek,21,Melanoplus undet,1991,40
CedarCreek,21,Pseudopomala brachyptera,1989,2
CedarCreek,21,Pseudopomala brachyptera,1990,1
CedarCreek,21,Pseudopomala brachyptera,1991,3
CedarCreek,21,Pseudopomala brachyptera,1992,2
CedarCreek,21,Pseudopomala brachyptera,1997,1
CedarCreek,21,Pseudopomala brachyptera,2003,4
CedarCreek,21,Pseudopomala brachyptera,2004,1
CedarCreek,21,Ageneotettix deorum,1989,1.66666666666667
CedarCreek,21,Ageneotettix deorum,1990,3.25
CedarCreek,21,Ageneotettix deorum,1992,1
CedarCreek,21,Ageneotettix deorum,1993,1
CedarCreek,21,Chorthippus curtipennis,1989,1.33333333333333
CedarCreek,21,Chorthippus curtipennis,1990,2
CedarCreek,21,Chorthippus curtipennis,1991,3
CedarCreek,21,Chorthippus curtipennis,1992,3.75
CedarCreek,21,Chorthippus curtipennis,1993,1.33333333333333
CedarCreek,21,Chorthippus curtipennis,1994,1
CedarCreek,21,Chorthippus curtipennis,1995,1
CedarCreek,21,Chorthippus curtipennis,1996,1
CedarCreek,21,Chorthippus curtipennis,1997,1
CedarCreek,21,Chorthippus curtipennis,1998,2.5
CedarCreek,21,Chorthippus curtipennis,1999,1
CedarCreek,21,Chorthippus curtipennis,2000,1.33333333333333
CedarCreek,21,Chorthippus curtipennis,2002,2
CedarCreek,21,Chorthippus curtipennis,2003,1
CedarCreek,21,Chorthippus curtipennis,2004,1
CedarCreek,21,Chorthippus curtipennis,2005,1
CedarCreek,21,Chorthippus curtipennis,2006,2
CedarCreek,21,Dissosteira carolina,1989,1
CedarCreek,21,Melanoplus angustipennis,1989,2
CedarCreek,21,Melanoplus angustipennis,1990,2.5
CedarCreek,21,Melanoplus angustipennis,1991,2
CedarCreek,21,Melanoplus angustipennis,1992,2
CedarCreek,21,Melanoplus angustipennis,2002,1
CedarCreek,21,Melanoplus angustipennis,2006,1
CedarCreek,21,Melanoplus femurrubrum,1989,18.6666666666667
CedarCreek,21,Melanoplus femurrubrum,1990,30
CedarCreek,21,Melanoplus femurrubrum,1991,38.6666666666667
CedarCreek,21,Melanoplus femurrubrum,1992,37.5
CedarCreek,21,Melanoplus femurrubrum,1993,4
CedarCreek,21,Melanoplus femurrubrum,1994,3
CedarCreek,21,Melanoplus femurrubrum,1995,4.25
CedarCreek,21,Melanoplus femurrubrum,1996,16.3333333333333
CedarCreek,21,Melanoplus femurrubrum,1997,19
CedarCreek,21,Melanoplus femurrubrum,1998,7.25
CedarCreek,21,Melanoplus femurrubrum,1999,7.33333333333333
CedarCreek,21,Melanoplus femurrubrum,2000,7
CedarCreek,21,Melanoplus femurrubrum,2001,6
CedarCreek,21,Melanoplus femurrubrum,2002,17.25
CedarCreek,21,Melanoplus femurrubrum,2003,24
CedarCreek,21,Melanoplus femurrubrum,2004,12
CedarCreek,21,Melanoplus femurrubrum,2005,7.66666666666667
CedarCreek,21,Melanoplus femurrubrum,2006,19.75
CedarCreek,21,Oecanthus undet,1989,6.33333333333333
CedarCreek,21,Oecanthus undet,1990,8
CedarCreek,21,Oecanthus undet,1991,6.66666666666667
CedarCreek,21,Oecanthus undet,2001,1
CedarCreek,21,Oecanthus undet,2004,1
CedarCreek,21,Oecanthus undet,2006,2
CedarCreek,21,Encoptolophus sordidus,1989,1
CedarCreek,21,Encoptolophus sordidus,1990,1
CedarCreek,21,Encoptolophus sordidus,1991,1
CedarCreek,21,Encoptolophus sordidus,1992,2
CedarCreek,21,Encoptolophus sordidus,1995,1
CedarCreek,21,Encoptolophus sordidus,1998,1
CedarCreek,21,Encoptolophus sordidus,2000,1
CedarCreek,21,Encoptolophus sordidus,2001,1
CedarCreek,21,Encoptolophus sordidus,2002,1
CedarCreek,21,Melanoplus keeleri,1989,1
CedarCreek,21,Melanoplus keeleri,1990,1
CedarCreek,21,Melanoplus keeleri,1991,1
CedarCreek,21,Melanoplus keeleri,1992,1
CedarCreek,21,Melanoplus keeleri,2001,1
CedarCreek,21,Melanoplus keeleri,2003,1
CedarCreek,21,Melanoplus keeleri,2004,1
CedarCreek,21,Melanoplus keeleri,2005,1.5
CedarCreek,21,Melanoplus keeleri,2006,1
CedarCreek,21,Spharagemon collare,1989,1
CedarCreek,21,Spharagemon collare,1990,1
CedarCreek,21,Spharagemon collare,1991,2
CedarCreek,21,Conocephalus saltans,1989,3.5
CedarCreek,21,Conocephalus saltans,1990,5
CedarCreek,21,Conocephalus saltans,1991,1.5
CedarCreek,21,Conocephalus saltans,1995,1
CedarCreek,21,Conocephalus saltans,1996,1
CedarCreek,21,Conocephalus saltans,1997,1
CedarCreek,21,Conocephalus saltans,1999,1
CedarCreek,21,Conocephalus saltans,2001,1
CedarCreek,21,Conocephalus saltans,2002,3
CedarCreek,21,Conocephalus saltans,2003,3
CedarCreek,21,Conocephalus saltans,2004,2.5
CedarCreek,21,Conocephalus saltans,2005,3
CedarCreek,21,Conocephalus saltans,2006,2
CedarCreek,21,Scudderia undet,1989,1
CedarCreek,21,Scudderia undet,1990,1
CedarCreek,21,Scudderia undet,1996,1
CedarCreek,21,Scudderia undet,1997,1
CedarCreek,21,Scudderia undet,1998,2
CedarCreek,21,Scudderia undet,2004,1
CedarCreek,21,Scudderia undet,2005,1
CedarCreek,21,Scudderia undet,2006,1
CedarCreek,21,Tetrix undet,1989,1
CedarCreek,21,Chloealtis conspersa,1990,2
CedarCreek,21,Chloealtis conspersa,1991,3
CedarCreek,21,Chloealtis conspersa,1992,3
CedarCreek,21,Chloealtis conspersa,1995,2
CedarCreek,21,Chloealtis conspersa,1996,1
CedarCreek,21,Chloealtis conspersa,1997,1
CedarCreek,21,Chloealtis conspersa,2000,1
CedarCreek,21,Chloealtis conspersa,2004,2
CedarCreek,21,Melanoplus sanguinipes,1990,1
CedarCreek,21,Melanoplus sanguinipes,1992,1
CedarCreek,21,Melanoplus sanguinipes,1993,1
CedarCreek,21,Melanoplus sanguinipes,2004,1
CedarCreek,21,Orphulella speciosa,1990,2
CedarCreek,21,Spharagemon bolli,1990,1
CedarCreek,21,Spharagemon bolli,1991,1.5
CedarCreek,21,Spharagemon bolli,2003,1
CedarCreek,21,Conocephalus strictus,1990,2
CedarCreek,21,Conocephalus strictus,1991,2
CedarCreek,21,Conocephalus strictus,1995,1
CedarCreek,21,Conocephalus strictus,1997,1
CedarCreek,21,Conocephalus strictus,1998,1
CedarCreek,21,Conocephalus strictus,1999,1.5
CedarCreek,21,Conocephalus strictus,2000,4
CedarCreek,21,Conocephalus strictus,2001,5.5
CedarCreek,21,Conocephalus strictus,2002,5
CedarCreek,21,Conocephalus strictus,2003,6
CedarCreek,21,Conocephalus strictus,2004,1.5
CedarCreek,21,Conocephalus strictus,2005,4
CedarCreek,21,Conocephalus strictus,2006,4
CedarCreek,21,Melanoplus borealis,1991,1
CedarCreek,21,Melanoplus foedus,1991,1
CedarCreek,21,Conocephalus undet,1991,10
CedarCreek,21,Conocephalus undet,1994,1
CedarCreek,21,Conocephalus undet,1996,5
CedarCreek,21,Conocephalus undet,1997,1
CedarCreek,21,Conocephalus undet,1998,3
CedarCreek,21,Conocephalus undet,1999,5
CedarCreek,21,Conocephalus undet,2000,3.5
CedarCreek,21,Conocephalus undet,2001,5.5
CedarCreek,21,Conocephalus undet,2002,11
CedarCreek,21,Conocephalus undet,2003,13.6666666666667
CedarCreek,21,Conocephalus undet,2004,7
CedarCreek,21,Conocephalus undet,2005,22
CedarCreek,21,Conocephalus undet,2006,11
CedarCreek,21,Arphia pseudonietana,1991,1
CedarCreek,21,Arphia pseudonietana,2005,1
CedarCreek,21,Nemobius undet,1991,1
CedarCreek,21,Nemobius undet,1995,1
CedarCreek,21,Nemobius undet,1996,1.5
CedarCreek,21,Nemobius undet,2001,1
CedarCreek,21,Nemobius undet,2002,1
CedarCreek,21,Nemobius undet,2004,1
CedarCreek,21,Nemobius undet,2005,1
CedarCreek,21,Nemobius undet,2006,1
CedarCreek,21,Neoconocephalus ensiger,1991,1
CedarCreek,21,Chortophaga viridifasciata,1991,1
CedarCreek,21,Chortophaga viridifasciata,1992,1
CedarCreek,21,Chortophaga viridifasciata,1993,1.5
CedarCreek,21,Chortophaga viridifasciata,1994,5
CedarCreek,21,Chortophaga viridifasciata,1995,1.5
CedarCreek,21,Chortophaga viridifasciata,1999,2
CedarCreek,21,Chortophaga viridifasciata,2000,1.5
CedarCreek,21,Chortophaga viridifasciata,2001,3
CedarCreek,21,Chortophaga viridifasciata,2002,1
CedarCreek,21,Chortophaga viridifasciata,2004,1
CedarCreek,21,Chortophaga viridifasciata,2005,1
CedarCreek,21,Chortophaga viridifasciata,2006,1
CedarCreek,21,Pardalophora apiculata,1992,1
CedarCreek,21,Pardalophora apiculata,1994,1
CedarCreek,21,Pardalophora apiculata,2004,1
CedarCreek,21,Orchelimum undet,1994,1
CedarCreek,21,Orchelimum undet,1996,1
CedarCreek,21,Orchelimum undet,1998,1
CedarCreek,21,Conocephalus brevipennis,1995,1
CedarCreek,21,Conocephalus brevipennis,1999,1
CedarCreek,21,Conocephalus brevipennis,2001,1
CedarCreek,21,Conocephalus brevipennis,2002,1
CedarCreek,21,Conocephalus brevipennis,2004,1
CedarCreek,21,Conocephalus brevipennis,2006,1
CedarCreek,21,Amblycorypha oblongifolia,1995,1
CedarCreek,21,Melanoplus fasciatus,1996,2
CedarCreek,21,Atlanticus testaceus,1996,1
CedarCreek,21,Atlanticus testaceus,2001,2
CedarCreek,21,Conocephalus nigropleurum,1996,1
CedarCreek,21,Tettigidea lateralis,1997,1
CedarCreek,21,Scudderia furcata,1999,1
CedarCreek,21,Arphia conspersa,1999,1
CedarCreek,21,Scudderia curvicauda,2000,1
CedarCreek,21,Ceuthophilus undet,2003,2
CedarCreek,21,Diapheromera femorata,2004,1
CedarCreek,21,Phoetaliotes nebrascensis,2004,1
CedarCreek,24,Aeropedellus clavatus,1989,1.5
CedarCreek,24,Aeropedellus clavatus,1990,2
CedarCreek,24,Aeropedellus clavatus,1991,2
CedarCreek,24,Aeropedellus clavatus,1992,4
CedarCreek,24,Aeropedellus clavatus,1993,1
CedarCreek,24,Aeropedellus clavatus,1995,2
CedarCreek,24,Aeropedellus clavatus,1996,1
CedarCreek,24,Aeropedellus clavatus,1997,2
CedarCreek,24,Aeropedellus clavatus,1998,1
CedarCreek,24,Aeropedellus clavatus,1999,1
CedarCreek,24,Aeropedellus clavatus,2000,1
CedarCreek,24,Aeropedellus clavatus,2001,1
CedarCreek,24,Aeropedellus clavatus,2002,1
CedarCreek,24,Aeropedellus clavatus,2004,1
CedarCreek,24,Ageneotettix deorum,1989,8.5
CedarCreek,24,Ageneotettix deorum,1990,11.75
CedarCreek,24,Ageneotettix deorum,1991,6.66666666666667
CedarCreek,24,Ageneotettix deorum,1992,6.75
CedarCreek,24,Ageneotettix deorum,1993,4.25
CedarCreek,24,Ageneotettix deorum,1994,1
CedarCreek,24,Ageneotettix deorum,1996,1
CedarCreek,24,Ageneotettix deorum,1999,2
CedarCreek,24,Ageneotettix deorum,2003,1
CedarCreek,24,Ageneotettix deorum,2004,1
CedarCreek,24,Arphia pseudonietana,1989,4
CedarCreek,24,Arphia pseudonietana,1990,6.66666666666667
CedarCreek,24,Arphia pseudonietana,1991,2.25
CedarCreek,24,Arphia pseudonietana,1992,1
CedarCreek,24,Arphia pseudonietana,1994,1
CedarCreek,24,Arphia pseudonietana,2001,1
CedarCreek,24,Melanoplus undet,1989,25.5
CedarCreek,24,Melanoplus undet,1990,18
CedarCreek,24,Melanoplus undet,1991,23
CedarCreek,24,Schistocerca emarginata,1989,1
CedarCreek,24,Schistocerca emarginata,1991,1.5
CedarCreek,24,Schistocerca emarginata,1992,2
CedarCreek,24,Melanoplus bivittatus,1989,2
CedarCreek,24,Melanoplus bivittatus,1990,2.5
CedarCreek,24,Melanoplus bivittatus,1991,2
CedarCreek,24,Melanoplus bivittatus,1992,1.5
CedarCreek,24,Melanoplus bivittatus,1996,1
CedarCreek,24,Melanoplus bivittatus,1998,1
CedarCreek,24,Melanoplus bivittatus,1999,1
CedarCreek,24,Melanoplus bivittatus,2000,1
CedarCreek,24,Melanoplus bivittatus,2002,2
CedarCreek,24,Melanoplus bivittatus,2004,1
CedarCreek,24,Melanoplus bivittatus,2006,1
CedarCreek,24,Melanoplus femurrubrum,1989,21.3333333333333
CedarCreek,24,Melanoplus femurrubrum,1990,28
CedarCreek,24,Melanoplus femurrubrum,1991,20.3333333333333
CedarCreek,24,Melanoplus femurrubrum,1992,14.25
CedarCreek,24,Melanoplus femurrubrum,1993,10
CedarCreek,24,Melanoplus femurrubrum,1994,7.5
CedarCreek,24,Melanoplus femurrubrum,1995,12.25
CedarCreek,24,Melanoplus femurrubrum,1996,23.3333333333333
CedarCreek,24,Melanoplus femurrubrum,1997,7
CedarCreek,24,Melanoplus femurrubrum,1998,3.66666666666667
CedarCreek,24,Melanoplus femurrubrum,1999,1.66666666666667
CedarCreek,24,Melanoplus femurrubrum,2000,4.25
CedarCreek,24,Melanoplus femurrubrum,2001,5.5
CedarCreek,24,Melanoplus femurrubrum,2002,20
CedarCreek,24,Melanoplus femurrubrum,2003,8.75
CedarCreek,24,Melanoplus femurrubrum,2004,5.75
CedarCreek,24,Melanoplus femurrubrum,2005,4
CedarCreek,24,Melanoplus femurrubrum,2006,4
CedarCreek,24,Melanoplus keeleri,1989,3.33333333333333
CedarCreek,24,Melanoplus keeleri,1990,9
CedarCreek,24,Melanoplus keeleri,1991,6.25
CedarCreek,24,Melanoplus keeleri,1992,9
CedarCreek,24,Melanoplus keeleri,1993,2.75
CedarCreek,24,Melanoplus keeleri,1994,7.5
CedarCreek,24,Melanoplus keeleri,1995,10
CedarCreek,24,Melanoplus keeleri,1996,5.66666666666667
CedarCreek,24,Melanoplus keeleri,1997,1
CedarCreek,24,Melanoplus keeleri,1998,1
CedarCreek,24,Melanoplus keeleri,1999,1
CedarCreek,24,Melanoplus keeleri,2000,3
CedarCreek,24,Melanoplus keeleri,2001,2.66666666666667
CedarCreek,24,Melanoplus keeleri,2002,3
CedarCreek,24,Melanoplus keeleri,2003,2.5
CedarCreek,24,Melanoplus keeleri,2004,3
CedarCreek,24,Melanoplus keeleri,2005,2.5
CedarCreek,24,Melanoplus keeleri,2006,2
CedarCreek,24,Melanoplus sanguinipes,1989,1.5
CedarCreek,24,Melanoplus sanguinipes,1990,4
CedarCreek,24,Melanoplus sanguinipes,1991,2
CedarCreek,24,Melanoplus sanguinipes,1992,1
CedarCreek,24,Melanoplus sanguinipes,1998,2
CedarCreek,24,Phoetaliotes nebrascensis,1989,2.66666666666667
CedarCreek,24,Phoetaliotes nebrascensis,1990,3.33333333333333
CedarCreek,24,Phoetaliotes nebrascensis,1991,2.33333333333333
CedarCreek,24,Phoetaliotes nebrascensis,1992,4.66666666666667
CedarCreek,24,Phoetaliotes nebrascensis,1993,4
CedarCreek,24,Phoetaliotes nebrascensis,1994,4
CedarCreek,24,Phoetaliotes nebrascensis,1995,1.66666666666667
CedarCreek,24,Phoetaliotes nebrascensis,1996,5.33333333333333
CedarCreek,24,Phoetaliotes nebrascensis,1997,2
CedarCreek,24,Phoetaliotes nebrascensis,2000,1
CedarCreek,24,Phoetaliotes nebrascensis,2001,1
CedarCreek,24,Phoetaliotes nebrascensis,2002,1
CedarCreek,24,Phoetaliotes nebrascensis,2003,2.5
CedarCreek,24,Phoetaliotes nebrascensis,2004,2
CedarCreek,24,Phoetaliotes nebrascensis,2005,1
CedarCreek,24,Phoetaliotes nebrascensis,2006,1
CedarCreek,24,Oecanthus undet,1989,7.33333333333333
CedarCreek,24,Oecanthus undet,1990,12.5
CedarCreek,24,Oecanthus undet,1991,5
CedarCreek,24,Oecanthus undet,1994,2
CedarCreek,24,Oecanthus undet,1995,3.5
CedarCreek,24,Oecanthus undet,1996,3.66666666666667
CedarCreek,24,Oecanthus undet,1998,1
CedarCreek,24,Oecanthus undet,1999,3
CedarCreek,24,Oecanthus undet,2000,2
CedarCreek,24,Oecanthus undet,2001,1
CedarCreek,24,Oecanthus undet,2003,1
CedarCreek,24,Oecanthus undet,2004,2.5
CedarCreek,24,Oecanthus undet,2005,1.5
CedarCreek,24,Oecanthus undet,2006,2
CedarCreek,24,Psinidia?? ,1989,1
CedarCreek,24,Conocephalus saltans,1989,1.5
CedarCreek,24,Conocephalus saltans,1990,4
CedarCreek,24,Conocephalus saltans,1991,2
CedarCreek,24,Conocephalus saltans,1994,2
CedarCreek,24,Conocephalus saltans,1995,1.5
CedarCreek,24,Conocephalus saltans,1996,7
CedarCreek,24,Conocephalus saltans,1997,2
CedarCreek,24,Conocephalus saltans,1998,1
CedarCreek,24,Conocephalus saltans,1999,1.66666666666667
CedarCreek,24,Conocephalus saltans,2001,1
CedarCreek,24,Conocephalus saltans,2002,3
CedarCreek,24,Conocephalus saltans,2003,3
CedarCreek,24,Conocephalus saltans,2004,1.5
CedarCreek,24,Conocephalus saltans,2005,7
CedarCreek,24,Conocephalus saltans,2006,1
CedarCreek,24,Spharagemon collare,1990,2
CedarCreek,24,Spharagemon collare,1991,1.33333333333333
CedarCreek,24,Spharagemon collare,1994,1
CedarCreek,24,Spharagemon collare,1997,1
CedarCreek,24,Spharagemon collare,2000,1
CedarCreek,24,Spharagemon collare,2003,1
CedarCreek,24,Spharagemon collare,2005,1
CedarCreek,24,Orphulella speciosa,1990,1
CedarCreek,24,Orphulella speciosa,1991,1
CedarCreek,24,Orphulella speciosa,1992,1
CedarCreek,24,Orphulella speciosa,1993,1
CedarCreek,24,Orphulella speciosa,1995,1
CedarCreek,24,Orphulella speciosa,1997,1
CedarCreek,24,Orphulella speciosa,2004,1
CedarCreek,24,Orphulella speciosa,2005,1
CedarCreek,24,Pardalophora apiculata,1990,1.5
CedarCreek,24,Pardalophora apiculata,1991,2
CedarCreek,24,Pardalophora apiculata,1992,1
CedarCreek,24,Pardalophora apiculata,1993,2
CedarCreek,24,Pardalophora apiculata,1994,4.5
CedarCreek,24,Pardalophora apiculata,1996,1
CedarCreek,24,Pardalophora apiculata,1997,1
CedarCreek,24,Pardalophora apiculata,1998,2
CedarCreek,24,Pardalophora apiculata,1999,1
CedarCreek,24,Pardalophora apiculata,2002,1
CedarCreek,24,Pardalophora apiculata,2004,2
CedarCreek,24,Gryllus undet,1990,2
CedarCreek,24,Gryllus undet,1994,1
CedarCreek,24,Gryllus undet,1997,1
CedarCreek,24,Arphia conspersa,1990,2
CedarCreek,24,Arphia conspersa,1991,1
CedarCreek,24,Arphia conspersa,1992,1
CedarCreek,24,Arphia conspersa,1993,1
CedarCreek,24,Arphia conspersa,1994,1.33333333333333
CedarCreek,24,Arphia conspersa,1995,1
CedarCreek,24,Arphia conspersa,2006,1
CedarCreek,24,Melanoplus confusus,1991,1
CedarCreek,24,Conocephalus fasciatus,1991,1
CedarCreek,24,Conocephalus fasciatus,2003,1
CedarCreek,24,Conocephalus undet,1991,8
CedarCreek,24,Conocephalus undet,1994,1
CedarCreek,24,Conocephalus undet,1995,7
CedarCreek,24,Conocephalus undet,1996,26
CedarCreek,24,Conocephalus undet,1997,2.66666666666667
CedarCreek,24,Conocephalus undet,1998,1
CedarCreek,24,Conocephalus undet,1999,3
CedarCreek,24,Conocephalus undet,2000,1.5
CedarCreek,24,Conocephalus undet,2001,1
CedarCreek,24,Conocephalus undet,2002,19
CedarCreek,24,Conocephalus undet,2003,9.66666666666667
CedarCreek,24,Conocephalus undet,2004,2.66666666666667
CedarCreek,24,Conocephalus undet,2005,15
CedarCreek,24,Conocephalus undet,2006,7
CedarCreek,24,Trachyrhachys kiowa,1991,1
CedarCreek,24,Conocephalus strictus,1991,2
CedarCreek,24,Conocephalus strictus,1994,1
CedarCreek,24,Conocephalus strictus,1995,4
CedarCreek,24,Conocephalus strictus,1996,1
CedarCreek,24,Conocephalus strictus,1999,1
CedarCreek,24,Conocephalus strictus,2001,2
CedarCreek,24,Conocephalus strictus,2002,1
CedarCreek,24,Conocephalus strictus,2003,1
CedarCreek,24,Conocephalus strictus,2005,3
CedarCreek,24,Encoptolophus sordidus,1991,1
CedarCreek,24,Encoptolophus sordidus,1992,1
CedarCreek,24,Encoptolophus sordidus,1995,2
CedarCreek,24,Encoptolophus sordidus,2000,1
CedarCreek,24,Encoptolophus sordidus,2002,1
CedarCreek,24,Pseudopomala brachyptera,1992,2
CedarCreek,24,Pseudopomala brachyptera,1996,2
CedarCreek,24,Pseudopomala brachyptera,1998,2
CedarCreek,24,Pseudopomala brachyptera,1999,1
CedarCreek,24,Pseudopomala brachyptera,2000,1
CedarCreek,24,Pseudopomala brachyptera,2001,1
CedarCreek,24,Pseudopomala brachyptera,2002,1
CedarCreek,24,Chorthippus curtipennis,1992,1
CedarCreek,24,Chorthippus curtipennis,1995,1.33333333333333
CedarCreek,24,Chorthippus curtipennis,1996,2
CedarCreek,24,Chorthippus curtipennis,1997,1.5
CedarCreek,24,Chorthippus curtipennis,1998,1
CedarCreek,24,Chorthippus curtipennis,2002,1
CedarCreek,24,Chorthippus curtipennis,2003,4
CedarCreek,24,Chorthippus curtipennis,2004,1
CedarCreek,24,Chorthippus curtipennis,2006,1
CedarCreek,24,Melanoplus angustipennis,1993,1
CedarCreek,24,Dissosteira carolina,1994,1
CedarCreek,24,Nemobius undet,1994,1
CedarCreek,24,Nemobius undet,1995,1
CedarCreek,24,Nemobius undet,2005,3
CedarCreek,24,Scudderia undet,1995,3
CedarCreek,24,Scudderia undet,1996,3
CedarCreek,24,Scudderia undet,1997,1
CedarCreek,24,Scudderia undet,2005,1
CedarCreek,24,Melanoplus flavidus,1995,1
CedarCreek,24,Chortophaga viridifasciata,1996,1
CedarCreek,24,Scudderia curvicauda,1997,1
CedarCreek,24,Tettigidea lateralis,1997,1
CedarCreek,24,Tettigidea lateralis,1998,1
CedarCreek,24,Conocephalus brevipennis,1998,1
CedarCreek,24,Conocephalus brevipennis,2005,2
CedarCreek,24,Conocephalus brevipennis,2006,1
CedarCreek,24,Scudderia furcata,1999,1
CedarCreek,24,Tetrix ornata,2002,1
CedarCreek,24,Tetrix ornata,2004,1
CedarCreek,24,Melanoplus foedus,2002,1
CedarCreek,24,Spharagemon bolli,2003,1
CedarCreek,26,Ageneotettix deorum,1989,2
CedarCreek,26,Ageneotettix deorum,1990,2.5
CedarCreek,26,Ageneotettix deorum,1992,2
CedarCreek,26,Ageneotettix deorum,1993,1.5
CedarCreek,26,Ageneotettix deorum,1994,1
CedarCreek,26,Melanoplus undet,1989,6.5
CedarCreek,26,Melanoplus undet,1990,18
CedarCreek,26,Melanoplus undet,1991,3
CedarCreek,26,Melanoplus bivittatus,1989,2
CedarCreek,26,Melanoplus bivittatus,1990,1
CedarCreek,26,Melanoplus bivittatus,1991,2
CedarCreek,26,Melanoplus bivittatus,1992,3
CedarCreek,26,Melanoplus bivittatus,1993,1
CedarCreek,26,Melanoplus bivittatus,1999,1
CedarCreek,26,Melanoplus bivittatus,2002,1
CedarCreek,26,Melanoplus bivittatus,2003,1
CedarCreek,26,Melanoplus bivittatus,2006,2
CedarCreek,26,Melanoplus femurrubrum,1989,6
CedarCreek,26,Melanoplus femurrubrum,1990,6.33333333333333
CedarCreek,26,Melanoplus femurrubrum,1991,4.33333333333333
CedarCreek,26,Melanoplus femurrubrum,1992,8.33333333333333
CedarCreek,26,Melanoplus femurrubrum,1993,1.5
CedarCreek,26,Melanoplus femurrubrum,1994,2.5
CedarCreek,26,Melanoplus femurrubrum,1995,2.5
CedarCreek,26,Melanoplus femurrubrum,1996,2
CedarCreek,26,Melanoplus femurrubrum,1997,1
CedarCreek,26,Melanoplus femurrubrum,2001,1.5
CedarCreek,26,Melanoplus femurrubrum,2002,5
CedarCreek,26,Melanoplus femurrubrum,2003,3.75
CedarCreek,26,Melanoplus femurrubrum,2004,1
CedarCreek,26,Melanoplus femurrubrum,2005,2
CedarCreek,26,Melanoplus femurrubrum,2006,3
CedarCreek,26,Phoetaliotes nebrascensis,1989,1
CedarCreek,26,Phoetaliotes nebrascensis,1990,3
CedarCreek,26,Phoetaliotes nebrascensis,1991,2
CedarCreek,26,Phoetaliotes nebrascensis,1992,5
CedarCreek,26,Phoetaliotes nebrascensis,1994,1
CedarCreek,26,Phoetaliotes nebrascensis,1995,4.5
CedarCreek,26,Phoetaliotes nebrascensis,1996,1
