LTER.site	Species.code	Year	Abundance	Method	Dataset
CedarCreek	Melanoplus fasciatus	2001	1	NA	Grasshoppers
CedarCreek	Melanoplus fasciatus	2005	1	NA	Grasshoppers
CedarCreek	Melanoplus sanguinipes	1989	56.2	NA	Grasshoppers
CedarCreek	Melanoplus sanguinipes	1990	57.4285714285714	NA	Grasshoppers
CedarCreek	Melanoplus sanguinipes	1991	25.95	NA	Grasshoppers
CedarCreek	Melanoplus sanguinipes	1992	19.25	NA	Grasshoppers
CedarCreek	Melanoplus sanguinipes	1993	8.16666666666667	NA	Grasshoppers
CedarCreek	Melanoplus sanguinipes	1994	7	NA	Grasshoppers
CedarCreek	Melanoplus sanguinipes	1995	7.4	NA	Grasshoppers
CedarCreek	Melanoplus sanguinipes	1996	3.75	NA	Grasshoppers
CedarCreek	Melanoplus sanguinipes	1997	39.6666666666667	NA	Grasshoppers
CedarCreek	Melanoplus sanguinipes	1998	16.125	NA	Grasshoppers
CedarCreek	Melanoplus sanguinipes	1999	3.71428571428571	NA	Grasshoppers
CedarCreek	Melanoplus sanguinipes	2000	24.25	NA	Grasshoppers
CedarCreek	Melanoplus sanguinipes	2001	59.8	NA	Grasshoppers
CedarCreek	Melanoplus sanguinipes	2002	79.7	NA	Grasshoppers
CedarCreek	Melanoplus sanguinipes	2003	49.6363636363636	NA	Grasshoppers
CedarCreek	Melanoplus sanguinipes	2004	7.5	NA	Grasshoppers
CedarCreek	Melanoplus sanguinipes	2005	11	NA	Grasshoppers
CedarCreek	Melanoplus sanguinipes	2006	36.8571428571429	NA	Grasshoppers
CedarCreek	Melanoplus undet	1989	17.0526315789474	NA	Grasshoppers
CedarCreek	Melanoplus undet	1990	30	NA	Grasshoppers
CedarCreek	Melanoplus undet	1991	39.2105263157895	NA	Grasshoppers
CedarCreek	Orphulella speciosa	1989	1.5	NA	Grasshoppers
CedarCreek	Orphulella speciosa	1990	3.35714285714286	NA	Grasshoppers
CedarCreek	Orphulella speciosa	1991	2.38888888888889	NA	Grasshoppers
CedarCreek	Orphulella speciosa	1992	3.40909090909091	NA	Grasshoppers
CedarCreek	Orphulella speciosa	1993	2.3	NA	Grasshoppers
CedarCreek	Orphulella speciosa	1994	2.3	NA	Grasshoppers
CedarCreek	Orphulella speciosa	1995	2.5	NA	Grasshoppers
CedarCreek	Orphulella speciosa	1996	3.4	NA	Grasshoppers
CedarCreek	Orphulella speciosa	1997	2.61538461538462	NA	Grasshoppers
CedarCreek	Orphulella speciosa	1998	2.71428571428571	NA	Grasshoppers
CedarCreek	Orphulella speciosa	1999	1.5	NA	Grasshoppers
CedarCreek	Orphulella speciosa	2000	2.16666666666667	NA	Grasshoppers
CedarCreek	Orphulella speciosa	2001	1.5	NA	Grasshoppers
CedarCreek	Orphulella speciosa	2002	1.91666666666667	NA	Grasshoppers
CedarCreek	Orphulella speciosa	2003	2.15384615384615	NA	Grasshoppers
CedarCreek	Orphulella speciosa	2004	1.23076923076923	NA	Grasshoppers
CedarCreek	Orphulella speciosa	2005	2.5	NA	Grasshoppers
CedarCreek	Orphulella speciosa	2006	1.7	NA	Grasshoppers
CedarCreek	Pseudopomala brachyptera	1989	1.74074074074074	NA	Grasshoppers
CedarCreek	Pseudopomala brachyptera	1990	2.84615384615385	NA	Grasshoppers
CedarCreek	Pseudopomala brachyptera	1991	6.78378378378378	NA	Grasshoppers
CedarCreek	Pseudopomala brachyptera	1992	3.7	NA	Grasshoppers
CedarCreek	Pseudopomala brachyptera	1993	1.6	NA	Grasshoppers
CedarCreek	Pseudopomala brachyptera	1994	1.6	NA	Grasshoppers
CedarCreek	Pseudopomala brachyptera	1995	1.22222222222222	NA	Grasshoppers
CedarCreek	Pseudopomala brachyptera	1996	1.60869565217391	NA	Grasshoppers
CedarCreek	Pseudopomala brachyptera	1997	1.86206896551724	NA	Grasshoppers
CedarCreek	Pseudopomala brachyptera	1998	1.69230769230769	NA	Grasshoppers
CedarCreek	Pseudopomala brachyptera	1999	1	NA	Grasshoppers
CedarCreek	Pseudopomala brachyptera	2000	1.09090909090909	NA	Grasshoppers
CedarCreek	Pseudopomala brachyptera	2001	1.25	NA	Grasshoppers
CedarCreek	Pseudopomala brachyptera	2002	1.72222222222222	NA	Grasshoppers
CedarCreek	Pseudopomala brachyptera	2003	2.84210526315789	NA	Grasshoppers
CedarCreek	Pseudopomala brachyptera	2004	1.70588235294118	NA	Grasshoppers
CedarCreek	Pseudopomala brachyptera	2005	2.3	NA	Grasshoppers
CedarCreek	Pseudopomala brachyptera	2006	1.92307692307692	NA	Grasshoppers
CedarCreek	Schistocerca emarginata	1989	2.05	NA	Grasshoppers
CedarCreek	Schistocerca emarginata	1990	2.04545454545455	NA	Grasshoppers
CedarCreek	Schistocerca emarginata	1991	2.93939393939394	NA	Grasshoppers
CedarCreek	Schistocerca emarginata	1992	2.82352941176471	NA	Grasshoppers
CedarCreek	Schistocerca emarginata	1993	1	NA	Grasshoppers
CedarCreek	Schistocerca emarginata	1994	1	NA	Grasshoppers
CedarCreek	Schistocerca emarginata	1995	1.5	NA	Grasshoppers
CedarCreek	Schistocerca emarginata	1996	1.85714285714286	NA	Grasshoppers
CedarCreek	Schistocerca emarginata	1997	2.2	NA	Grasshoppers
CedarCreek	Schistocerca emarginata	1998	1.25	NA	Grasshoppers
CedarCreek	Schistocerca emarginata	1999	1	NA	Grasshoppers
CedarCreek	Schistocerca emarginata	2000	1	NA	Grasshoppers
CedarCreek	Schistocerca emarginata	2001	5	NA	Grasshoppers
CedarCreek	Schistocerca emarginata	2002	2.42857142857143	NA	Grasshoppers
CedarCreek	Schistocerca emarginata	2003	2.16666666666667	NA	Grasshoppers
CedarCreek	Schistocerca emarginata	2004	1	NA	Grasshoppers
CedarCreek	Schistocerca emarginata	2006	1	NA	Grasshoppers
CedarCreek	Spharagemon collare	1989	2.23076923076923	NA	Grasshoppers
CedarCreek	Spharagemon collare	1990	2.29545454545455	NA	Grasshoppers
CedarCreek	Spharagemon collare	1991	1.96296296296296	NA	Grasshoppers
CedarCreek	Spharagemon collare	1992	1.33333333333333	NA	Grasshoppers
CedarCreek	Spharagemon collare	1993	1.28571428571429	NA	Grasshoppers
CedarCreek	Spharagemon collare	1994	1	NA	Grasshoppers
CedarCreek	Spharagemon collare	1995	1	NA	Grasshoppers
CedarCreek	Spharagemon collare	1996	1	NA	Grasshoppers
CedarCreek	Spharagemon collare	1997	1.28571428571429	NA	Grasshoppers
CedarCreek	Spharagemon collare	1998	1	NA	Grasshoppers
CedarCreek	Spharagemon collare	1999	2	NA	Grasshoppers
CedarCreek	Spharagemon collare	2000	1	NA	Grasshoppers
CedarCreek	Spharagemon collare	2001	1	NA	Grasshoppers
CedarCreek	Spharagemon collare	2002	1.44444444444444	NA	Grasshoppers
CedarCreek	Spharagemon collare	2003	1.66666666666667	NA	Grasshoppers
CedarCreek	Spharagemon collare	2004	1	NA	Grasshoppers
CedarCreek	Spharagemon collare	2005	1	NA	Grasshoppers
CedarCreek	Spharagemon collare	2006	1.25	NA	Grasshoppers
CedarCreek	Tetrix undet	1989	1.33333333333333	NA	Grasshoppers
CedarCreek	Tetrix undet	1991	1.5	NA	Grasshoppers
CedarCreek	Atlanticus testaceus	1989	1	NA	Grasshoppers
CedarCreek	Atlanticus testaceus	1991	1	NA	Grasshoppers
CedarCreek	Atlanticus testaceus	1995	1	NA	Grasshoppers
CedarCreek	Atlanticus testaceus	1996	1	NA	Grasshoppers
CedarCreek	Atlanticus testaceus	2001	2	NA	Grasshoppers
CedarCreek	Atlanticus testaceus	2005	1	NA	Grasshoppers
CedarCreek	Camnula pellucida	1989	1	NA	Grasshoppers
CedarCreek	Camnula pellucida	1990	1	NA	Grasshoppers
CedarCreek	Chorthippus curtipennis	1989	1.3	NA	Grasshoppers
CedarCreek	Chorthippus curtipennis	1990	1.5	NA	Grasshoppers
CedarCreek	Chorthippus curtipennis	1991	1.94444444444444	NA	Grasshoppers
CedarCreek	Chorthippus curtipennis	1992	2.38888888888889	NA	Grasshoppers
CedarCreek	Chorthippus curtipennis	1993	1.63636363636364	NA	Grasshoppers
CedarCreek	Chorthippus curtipennis	1994	1.44444444444444	NA	Grasshoppers
CedarCreek	Chorthippus curtipennis	1995	1.95	NA	Grasshoppers
CedarCreek	Chorthippus curtipennis	1996	2.14285714285714	NA	Grasshoppers
CedarCreek	Chorthippus curtipennis	1997	1.57142857142857	NA	Grasshoppers
CedarCreek	Chorthippus curtipennis	1998	1.66666666666667	NA	Grasshoppers
CedarCreek	Chorthippus curtipennis	1999	1	NA	Grasshoppers
CedarCreek	Chorthippus curtipennis	2000	1.1	NA	Grasshoppers
CedarCreek	Chorthippus curtipennis	2001	1.09090909090909	NA	Grasshoppers
CedarCreek	Chorthippus curtipennis	2002	1.54545454545455	NA	Grasshoppers
CedarCreek	Chorthippus curtipennis	2003	2.125	NA	Grasshoppers
CedarCreek	Chorthippus curtipennis	2004	1.30769230769231	NA	Grasshoppers
CedarCreek	Chorthippus curtipennis	2005	1.16666666666667	NA	Grasshoppers
CedarCreek	Chorthippus curtipennis	2006	1.73913043478261	NA	Grasshoppers
CedarCreek	Dissosteira carolina	1989	1	NA	Grasshoppers
CedarCreek	Dissosteira carolina	1990	1.66666666666667	NA	Grasshoppers
CedarCreek	Dissosteira carolina	1991	1	NA	Grasshoppers
CedarCreek	Dissosteira carolina	1992	1	NA	Grasshoppers
CedarCreek	Dissosteira carolina	1994	1	NA	Grasshoppers
CedarCreek	Dissosteira carolina	2003	1	NA	Grasshoppers
CedarCreek	Dissosteira carolina	2006	1	NA	Grasshoppers
CedarCreek	Hesperotettix viridis-pratensis	1989	1	NA	Grasshoppers
CedarCreek	Melanoplus angustipennis	1989	4.6	NA	Grasshoppers
CedarCreek	Melanoplus angustipennis	1990	4.78947368421053	NA	Grasshoppers
CedarCreek	Melanoplus angustipennis	1991	3.66666666666667	NA	Grasshoppers
CedarCreek	Melanoplus angustipennis	1992	4.42105263157895	NA	Grasshoppers
CedarCreek	Melanoplus angustipennis	1993	3.25	NA	Grasshoppers
CedarCreek	Melanoplus angustipennis	1994	3.15384615384615	NA	Grasshoppers
CedarCreek	Melanoplus angustipennis	1995	3.33333333333333	NA	Grasshoppers
CedarCreek	Melanoplus angustipennis	1996	2.86666666666667	NA	Grasshoppers
CedarCreek	Melanoplus angustipennis	1997	2.2	NA	Grasshoppers
CedarCreek	Melanoplus angustipennis	1998	1.7	NA	Grasshoppers
CedarCreek	Melanoplus angustipennis	1999	1.83333333333333	NA	Grasshoppers
CedarCreek	Melanoplus angustipennis	2000	2.66666666666667	NA	Grasshoppers
CedarCreek	Melanoplus angustipennis	2001	2	NA	Grasshoppers
CedarCreek	Melanoplus angustipennis	2002	2.8	NA	Grasshoppers
CedarCreek	Melanoplus angustipennis	2003	5	NA	Grasshoppers
CedarCreek	Melanoplus angustipennis	2004	2.5	NA	Grasshoppers
CedarCreek	Melanoplus angustipennis	2005	2.57142857142857	NA	Grasshoppers
CedarCreek	Melanoplus angustipennis	2006	2.25	NA	Grasshoppers
CedarCreek	Melanoplus dawsoni	1989	8.85714285714286	NA	Grasshoppers
CedarCreek	Melanoplus dawsoni	1990	10.5	NA	Grasshoppers
CedarCreek	Melanoplus dawsoni	1991	5.66666666666667	NA	Grasshoppers
CedarCreek	Melanoplus dawsoni	1992	8.3	NA	Grasshoppers
CedarCreek	Melanoplus dawsoni	1993	2.22222222222222	NA	Grasshoppers
CedarCreek	Melanoplus dawsoni	1994	1.55555555555556	NA	Grasshoppers
CedarCreek	Melanoplus dawsoni	1995	2	NA	Grasshoppers
CedarCreek	Melanoplus dawsoni	1996	2.2	NA	Grasshoppers
CedarCreek	Melanoplus dawsoni	1997	2.4	NA	Grasshoppers
CedarCreek	Melanoplus dawsoni	1998	1.66666666666667	NA	Grasshoppers
CedarCreek	Melanoplus dawsoni	1999	1	NA	Grasshoppers
CedarCreek	Melanoplus dawsoni	2000	1.33333333333333	NA	Grasshoppers
CedarCreek	Melanoplus dawsoni	2001	1.375	NA	Grasshoppers
CedarCreek	Melanoplus dawsoni	2002	3.77777777777778	NA	Grasshoppers
CedarCreek	Melanoplus dawsoni	2003	3.375	NA	Grasshoppers
CedarCreek	Melanoplus dawsoni	2004	2.83333333333333	NA	Grasshoppers
CedarCreek	Melanoplus dawsoni	2005	1	NA	Grasshoppers
CedarCreek	Melanoplus dawsoni	2006	3.33333333333333	NA	Grasshoppers
CedarCreek	Melanoplus femurrubrum	1989	15.7647058823529	NA	Grasshoppers
CedarCreek	Melanoplus femurrubrum	1990	27.6346153846154	NA	Grasshoppers
CedarCreek	Melanoplus femurrubrum	1991	24.8518518518519	NA	Grasshoppers
CedarCreek	Melanoplus femurrubrum	1992	17.8448275862069	NA	Grasshoppers
CedarCreek	Melanoplus femurrubrum	1993	8.88095238095238	NA	Grasshoppers
CedarCreek	Melanoplus femurrubrum	1994	11.75	NA	Grasshoppers
CedarCreek	Melanoplus femurrubrum	1995	13.8965517241379	NA	Grasshoppers
CedarCreek	Melanoplus femurrubrum	1996	17.758064516129	NA	Grasshoppers
CedarCreek	Melanoplus femurrubrum	1997	9.40983606557377	NA	Grasshoppers
CedarCreek	Melanoplus femurrubrum	1998	4.19148936170213	NA	Grasshoppers
CedarCreek	Melanoplus femurrubrum	1999	4.19148936170213	NA	Grasshoppers
CedarCreek	Melanoplus femurrubrum	2000	7.66037735849057	NA	Grasshoppers
CedarCreek	Melanoplus femurrubrum	2001	15.8636363636364	NA	Grasshoppers
CedarCreek	Melanoplus femurrubrum	2002	42.8115942028985	NA	Grasshoppers
CedarCreek	Melanoplus femurrubrum	2003	22.0875	NA	Grasshoppers
CedarCreek	Melanoplus femurrubrum	2004	10.65625	NA	Grasshoppers
CedarCreek	Melanoplus femurrubrum	2005	15.8703703703704	NA	Grasshoppers
CedarCreek	Melanoplus femurrubrum	2006	24.5333333333333	NA	Grasshoppers
CedarCreek	Melanoplus flavidus	1989	1.33333333333333	NA	Grasshoppers
CedarCreek	Melanoplus flavidus	1990	1.5	NA	Grasshoppers
CedarCreek	Melanoplus flavidus	1991	3.5	NA	Grasshoppers
CedarCreek	Melanoplus flavidus	1992	3.66666666666667	NA	Grasshoppers
CedarCreek	Melanoplus flavidus	1993	2.5	NA	Grasshoppers
CedarCreek	Melanoplus flavidus	1994	1	NA	Grasshoppers
CedarCreek	Melanoplus flavidus	1995	2.4	NA	Grasshoppers
CedarCreek	Melanoplus flavidus	1997	2	NA	Grasshoppers
CedarCreek	Melanoplus flavidus	1998	1	NA	Grasshoppers
CedarCreek	Melanoplus flavidus	2001	1	NA	Grasshoppers
CedarCreek	Melanoplus flavidus	2004	1	NA	Grasshoppers
CedarCreek	Melanoplus flavidus	2005	2.5	NA	Grasshoppers
CedarCreek	Melanoplus flavidus	2006	3	NA	Grasshoppers
CedarCreek	Melanoplus foedus	1989	2.16666666666667	NA	Grasshoppers
CedarCreek	Melanoplus foedus	1990	1.7	NA	Grasshoppers
CedarCreek	Melanoplus foedus	1991	1	NA	Grasshoppers
CedarCreek	Melanoplus foedus	1992	2	NA	Grasshoppers
CedarCreek	Melanoplus foedus	1996	1	NA	Grasshoppers
CedarCreek	Melanoplus foedus	1997	2	NA	Grasshoppers
CedarCreek	Melanoplus foedus	1998	1	NA	Grasshoppers
CedarCreek	Melanoplus foedus	2002	1	NA	Grasshoppers
CedarCreek	Melanoplus foedus	2005	1	NA	Grasshoppers
CedarCreek	Melanoplus keeleri	1989	3.55172413793103	NA	Grasshoppers
CedarCreek	Melanoplus keeleri	1990	8.21951219512195	NA	Grasshoppers
CedarCreek	Melanoplus keeleri	1991	9.04444444444444	NA	Grasshoppers
CedarCreek	Melanoplus keeleri	1992	9.69491525423729	NA	Grasshoppers
CedarCreek	Melanoplus keeleri	1993	5.05263157894737	NA	Grasshoppers
CedarCreek	Melanoplus keeleri	1994	5.37837837837838	NA	Grasshoppers
CedarCreek	Melanoplus keeleri	1995	6.87878787878788	NA	Grasshoppers
CedarCreek	Melanoplus keeleri	1996	7.27027027027027	NA	Grasshoppers
CedarCreek	Melanoplus keeleri	1997	7.65	NA	Grasshoppers
CedarCreek	Melanoplus keeleri	1998	2.09090909090909	NA	Grasshoppers
CedarCreek	Melanoplus keeleri	1999	1.64285714285714	NA	Grasshoppers
CedarCreek	Melanoplus keeleri	2000	2	NA	Grasshoppers
CedarCreek	Melanoplus keeleri	2001	6.51612903225806	NA	Grasshoppers
CedarCreek	Melanoplus keeleri	2002	9.65	NA	Grasshoppers
CedarCreek	Melanoplus keeleri	2003	6.79545454545455	NA	Grasshoppers
CedarCreek	Melanoplus keeleri	2004	2.89285714285714	NA	Grasshoppers
CedarCreek	Melanoplus keeleri	2005	2.41379310344828	NA	Grasshoppers
CedarCreek	Melanoplus keeleri	2006	4.36842105263158	NA	Grasshoppers
CedarCreek	Orphulella pelidna	1989	1	NA	Grasshoppers
CedarCreek	Orphulella pelidna	1990	1	NA	Grasshoppers
CedarCreek	Orphulella pelidna	1991	1	NA	Grasshoppers
CedarCreek	Orphulella pelidna	1992	1	NA	Grasshoppers
CedarCreek	Orphulella pelidna	1994	1.33333333333333	NA	Grasshoppers
CedarCreek	Orphulella pelidna	2000	1	NA	Grasshoppers
CedarCreek	Orphulella pelidna	2002	2	NA	Grasshoppers
CedarCreek	Orphulella pelidna	2006	2	NA	Grasshoppers
CedarCreek	Phoetaliotes nebrascensis	1989	2.11764705882353	NA	Grasshoppers
CedarCreek	Phoetaliotes nebrascensis	1990	2.82857142857143	NA	Grasshoppers
CedarCreek	Phoetaliotes nebrascensis	1991	3.16216216216216	NA	Grasshoppers
CedarCreek	Phoetaliotes nebrascensis	1992	3.28947368421053	NA	Grasshoppers
CedarCreek	Phoetaliotes nebrascensis	1993	2.27586206896552	NA	Grasshoppers
CedarCreek	Phoetaliotes nebrascensis	1994	2.46428571428571	NA	Grasshoppers
CedarCreek	Phoetaliotes nebrascensis	1995	4.46875	NA	Grasshoppers
CedarCreek	Phoetaliotes nebrascensis	1996	4.64705882352941	NA	Grasshoppers
CedarCreek	Phoetaliotes nebrascensis	1997	4.82857142857143	NA	Grasshoppers
CedarCreek	Phoetaliotes nebrascensis	1998	2.3	NA	Grasshoppers
CedarCreek	Phoetaliotes nebrascensis	1999	1.57142857142857	NA	Grasshoppers
CedarCreek	Phoetaliotes nebrascensis	2000	2.45454545454545	NA	Grasshoppers
CedarCreek	Phoetaliotes nebrascensis	2001	4.05	NA	Grasshoppers
CedarCreek	Phoetaliotes nebrascensis	2002	7.575	NA	Grasshoppers
CedarCreek	Phoetaliotes nebrascensis	2003	6.09090909090909	NA	Grasshoppers
CedarCreek	Phoetaliotes nebrascensis	2004	2.61538461538462	NA	Grasshoppers
CedarCreek	Phoetaliotes nebrascensis	2005	4.15625	NA	Grasshoppers
CedarCreek	Phoetaliotes nebrascensis	2006	7.8780487804878	NA	Grasshoppers
CedarCreek	Oecanthus undet	1989	7.64285714285714	NA	Grasshoppers
CedarCreek	Oecanthus undet	1990	9.29166666666667	NA	Grasshoppers
CedarCreek	Oecanthus undet	1991	8.42857142857143	NA	Grasshoppers
CedarCreek	Oecanthus undet	1994	3.52380952380952	NA	Grasshoppers
CedarCreek	Oecanthus undet	1995	9	NA	Grasshoppers
CedarCreek	Oecanthus undet	1996	3.93103448275862	NA	Grasshoppers
CedarCreek	Oecanthus undet	1997	2.58333333333333	NA	Grasshoppers
CedarCreek	Oecanthus undet	1998	3.15384615384615	NA	Grasshoppers
CedarCreek	Oecanthus undet	1999	2.80769230769231	NA	Grasshoppers
CedarCreek	Oecanthus undet	2000	2.72222222222222	NA	Grasshoppers
CedarCreek	Oecanthus undet	2001	2	NA	Grasshoppers
CedarCreek	Oecanthus undet	2002	6.7	NA	Grasshoppers
CedarCreek	Oecanthus undet	2003	8.13333333333333	NA	Grasshoppers
CedarCreek	Oecanthus undet	2004	2.6875	NA	Grasshoppers
CedarCreek	Oecanthus undet	2005	3.6	NA	Grasshoppers
CedarCreek	Oecanthus undet	2006	4.65217391304348	NA	Grasshoppers
CedarCreek	Conocephalus saltans	1989	4.55263157894737	NA	Grasshoppers
CedarCreek	Conocephalus saltans	1990	4.09090909090909	NA	Grasshoppers
CedarCreek	Conocephalus saltans	1991	4.03225806451613	NA	Grasshoppers
CedarCreek	Conocephalus saltans	1994	4.84	NA	Grasshoppers
CedarCreek	Conocephalus saltans	1995	6.25	NA	Grasshoppers
CedarCreek	Conocephalus saltans	1996	14.76	NA	Grasshoppers
CedarCreek	Conocephalus saltans	1997	2.66666666666667	NA	Grasshoppers
CedarCreek	Conocephalus saltans	1998	1.66666666666667	NA	Grasshoppers
CedarCreek	Conocephalus saltans	1999	1.84210526315789	NA	Grasshoppers
CedarCreek	Conocephalus saltans	2000	2.75	NA	Grasshoppers
CedarCreek	Conocephalus saltans	2001	2.1	NA	Grasshoppers
CedarCreek	Conocephalus saltans	2002	3.125	NA	Grasshoppers
CedarCreek	Conocephalus saltans	2003	6.54838709677419	NA	Grasshoppers
CedarCreek	Conocephalus saltans	2004	3.30769230769231	NA	Grasshoppers
CedarCreek	Conocephalus saltans	2005	5.17857142857143	NA	Grasshoppers
CedarCreek	Conocephalus saltans	2006	3.89285714285714	NA	Grasshoppers
CedarCreek	Neoconocephalus ensiger	1989	1.5	NA	Grasshoppers
CedarCreek	Neoconocephalus ensiger	1990	1.25	NA	Grasshoppers
CedarCreek	Neoconocephalus ensiger	1991	1.4375	NA	Grasshoppers
CedarCreek	Neoconocephalus ensiger	1994	1.5	NA	Grasshoppers
CedarCreek	Neoconocephalus ensiger	1995	1	NA	Grasshoppers
CedarCreek	Neoconocephalus ensiger	1996	1.38461538461538	NA	Grasshoppers
CedarCreek	Neoconocephalus ensiger	1997	1	NA	Grasshoppers
CedarCreek	Neoconocephalus ensiger	1998	1	NA	Grasshoppers
CedarCreek	Neoconocephalus ensiger	1999	1	NA	Grasshoppers
CedarCreek	Neoconocephalus ensiger	2001	1	NA	Grasshoppers
CedarCreek	Neoconocephalus ensiger	2002	1.16666666666667	NA	Grasshoppers
CedarCreek	Neoconocephalus ensiger	2003	1.69230769230769	NA	Grasshoppers
CedarCreek	Neoconocephalus ensiger	2004	1	NA	Grasshoppers
CedarCreek	Neoconocephalus ensiger	2005	1.25	NA	Grasshoppers
CedarCreek	Neoconocephalus ensiger	2006	1.16666666666667	NA	Grasshoppers
CedarCreek	Scudderia undet	1989	1.1	NA	Grasshoppers
CedarCreek	Scudderia undet	1990	1.6	NA	Grasshoppers
CedarCreek	Scudderia undet	1991	1.5	NA	Grasshoppers
CedarCreek	Scudderia undet	1994	1	NA	Grasshoppers
CedarCreek	Scudderia undet	1995	2	NA	Grasshoppers
CedarCreek	Scudderia undet	1996	2.27272727272727	NA	Grasshoppers
CedarCreek	Scudderia undet	1997	1.875	NA	Grasshoppers
CedarCreek	Scudderia undet	1998	1.5	NA	Grasshoppers
CedarCreek	Scudderia undet	1999	2	NA	Grasshoppers
CedarCreek	Scudderia undet	2000	1.42857142857143	NA	Grasshoppers
CedarCreek	Scudderia undet	2001	1	NA	Grasshoppers
CedarCreek	Scudderia undet	2002	1	NA	Grasshoppers
CedarCreek	Scudderia undet	2003	2.2	NA	Grasshoppers
CedarCreek	Scudderia undet	2004	1.22222222222222	NA	Grasshoppers
CedarCreek	Scudderia undet	2005	1.375	NA	Grasshoppers
CedarCreek	Scudderia undet	2006	1.33333333333333	NA	Grasshoppers
CedarCreek	Arphia conspersa	1989	2	NA	Grasshoppers
CedarCreek	Arphia conspersa	1990	1.54545454545455	NA	Grasshoppers
CedarCreek	Arphia conspersa	1991	1.77777777777778	NA	Grasshoppers
CedarCreek	Arphia conspersa	1992	1.625	NA	Grasshoppers
CedarCreek	Arphia conspersa	1993	1.57142857142857	NA	Grasshoppers
CedarCreek	Arphia conspersa	1994	1.76190476190476	NA	Grasshoppers
CedarCreek	Arphia conspersa	1995	1.09090909090909	NA	Grasshoppers
CedarCreek	Arphia conspersa	1996	2	NA	Grasshoppers
CedarCreek	Arphia conspersa	1997	1.33333333333333	NA	Grasshoppers
CedarCreek	Arphia conspersa	1998	1.33333333333333	NA	Grasshoppers
CedarCreek	Arphia conspersa	1999	1.18181818181818	NA	Grasshoppers
CedarCreek	Arphia conspersa	2000	2	NA	Grasshoppers
CedarCreek	Arphia conspersa	2001	2	NA	Grasshoppers
CedarCreek	Arphia conspersa	2002	1.33333333333333	NA	Grasshoppers
CedarCreek	Arphia conspersa	2003	1.4	NA	Grasshoppers
CedarCreek	Arphia conspersa	2004	1.2	NA	Grasshoppers
CedarCreek	Arphia conspersa	2005	1.2	NA	Grasshoppers
CedarCreek	Arphia conspersa	2006	1.75	NA	Grasshoppers
CedarCreek	Chortophaga viridifasciata	1989	1	NA	Grasshoppers
CedarCreek	Chortophaga viridifasciata	1991	1.5	NA	Grasshoppers
CedarCreek	Chortophaga viridifasciata	1992	1	NA	Grasshoppers
CedarCreek	Chortophaga viridifasciata	1993	1.33333333333333	NA	Grasshoppers
CedarCreek	Chortophaga viridifasciata	1994	2.14285714285714	NA	Grasshoppers
CedarCreek	Chortophaga viridifasciata	1995	1.28571428571429	NA	Grasshoppers
CedarCreek	Chortophaga viridifasciata	1996	1	NA	Grasshoppers
CedarCreek	Chortophaga viridifasciata	1997	1	NA	Grasshoppers
CedarCreek	Chortophaga viridifasciata	1999	1.07692307692308	NA	Grasshoppers
CedarCreek	Chortophaga viridifasciata	2000	1.25	NA	Grasshoppers
CedarCreek	Chortophaga viridifasciata	2001	2.14285714285714	NA	Grasshoppers
CedarCreek	Chortophaga viridifasciata	2002	1	NA	Grasshoppers
CedarCreek	Chortophaga viridifasciata	2003	1	NA	Grasshoppers
CedarCreek	Chortophaga viridifasciata	2004	1	NA	Grasshoppers
CedarCreek	Chortophaga viridifasciata	2005	1.16666666666667	NA	Grasshoppers
CedarCreek	Chortophaga viridifasciata	2006	1.76190476190476	NA	Grasshoppers
CedarCreek	Encoptolophus sordidus	1989	1	NA	Grasshoppers
CedarCreek	Encoptolophus sordidus	1990	1	NA	Grasshoppers
CedarCreek	Encoptolophus sordidus	1991	1.2	NA	Grasshoppers
CedarCreek	Encoptolophus sordidus	1992	1.2	NA	Grasshoppers
CedarCreek	Encoptolophus sordidus	1993	1	NA	Grasshoppers
CedarCreek	Encoptolophus sordidus	1994	1	NA	Grasshoppers
